pathway	description	12858.0BR.3.R1.fastq.gz	12858.0KC.2.R1.fastq.gz	12858.0MR.4.R1.fastq.gz	12858.0TB.1.R1.fastq.gz	12858.10BR.49.R1.fastq.gz	12858.10KC.47.R1.fastq.gz	12858.10MR.50.R1.fastq.gz	12858.10TB.46.R1.fastq.gz	12858.11BR.52.R1.fastq.gz	12858.11KC.51.R1.fastq.gz	12858.11MR.53.R1.fastq.gz	12858.11TB.81.R1.fastq.gz	12858.12BR.56.R1.fastq.gz	12858.12KC.55.R1.fastq.gz	12858.12MR.57.R1.fastq.gz	12858.12TB.54.R1.fastq.gz	12858.13BR.60.R1.fastq.gz	12858.13KC.59.R1.fastq.gz	12858.13MR.61.R1.fastq.gz	12858.13TB.58.R1.fastq.gz	12858.14BR.64.R1.fastq.gz	12858.14KC.63.R1.fastq.gz	12858.14MR.65.R1.fastq.gz	12858.14TB.62.R1.fastq.gz	12858.15BR.68.R1.fastq.gz	12858.15KC.67.R1.fastq.gz	12858.15MR.69.R1.fastq.gz	12858.15TB.66.R1.fastq.gz	12858.16BR.72.R1.fastq.gz	12858.16KC.71.R1.fastq.gz	12858.16MR.73.R1.fastq.gz	12858.16TB.70.R1.fastq.gz	12858.17BR.76.R1.fastq.gz	12858.17KC.75.R1.fastq.gz	12858.17MR.77.R1.fastq.gz	12858.17TB.74.R1.fastq.gz	12858.18BR.82.R1.fastq.gz	12858.18KC.79.R1.fastq.gz	12858.18MR.83.R1.fastq.gz	12858.18TB.78.R1.fastq.gz	12858.19BR.86.R1.fastq.gz	12858.19KC.85.R1.fastq.gz	12858.19MR.87.R1.fastq.gz	12858.19TB.84.R1.fastq.gz	12858.1BR.7.R1.fastq.gz	12858.1KC.6.R1.fastq.gz	12858.1MR.8.R1.fastq.gz	12858.1TB.5.R1.fastq.gz	12858.20BR.90.R1.fastq.gz	12858.20KC.89.R1.fastq.gz	12858.20MR.91.R1.fastq.gz	12858.20TB.88.R1.fastq.gz	12858.21BR.94.R1.fastq.gz	12858.21KC.93.R1.fastq.gz	12858.21MR.95.R1.fastq.gz	12858.21TB.92.R1.fastq.gz	12858.22BR.98.R1.fastq.gz	12858.22KC.97.R1.fastq.gz	12858.22MR.99.R1.fastq.gz	12858.22TB.96.R1.fastq.gz	12858.23BR.102.R1.fastq.gz	12858.23KC.101.R1.fastq.gz	12858.23MR.103.R1.fastq.gz	12858.23TB.100.R1.fastq.gz	12858.24BR.106.R1.fastq.gz	12858.24KC.105.R1.fastq.gz	12858.24MR.107.R1.fastq.gz	12858.24TB.104.R1.fastq.gz	12858.2ABR.15.R1.fastq.gz	12858.2AKC.10.R1.fastq.gz	12858.2AMR.12.R1.fastq.gz	12858.2ATB.9.R1.fastq.gz	12858.2BBR.11.R1.fastq.gz	12858.2BKC.14.R1.fastq.gz	12858.2BMR.16.R1.fastq.gz	12858.2BTB.13.R1.fastq.gz	12858.3BR.19.R1.fastq.gz	12858.3KC.18.R1.fastq.gz	12858.3MR.20.R1.fastq.gz	12858.3TB.17.R1.fastq.gz	12858.4BR.23.R1.fastq.gz	12858.4KC.22.R1.fastq.gz	12858.4MR.25.R1.fastq.gz	12858.4TB.21.R1.fastq.gz	12858.5BR.28.R1.fastq.gz	12858.5KC.27.R1.fastq.gz	12858.5MR.29.R1.fastq.gz	12858.5TB.26.R1.fastq.gz	12858.6BR.32.R1.fastq.gz	12858.6KC.31.R1.fastq.gz	12858.6MR.33.R1.fastq.gz	12858.6TB.30.R1.fastq.gz	12858.7BR.36.R1.fastq.gz	12858.7KC.35.R1.fastq.gz	12858.7MR.37.R1.fastq.gz	12858.7TB.34.R1.fastq.gz	12858.8BR.40.R1.fastq.gz	12858.8KC.39.R1.fastq.gz	12858.8MR.41.R1.fastq.gz	12858.8TB.38.R1.fastq.gz	12858.9BR.44.R1.fastq.gz	12858.9KC.43.R1.fastq.gz	12858.9MR.45.R1.fastq.gz	12858.9TB.42.R1.fastq.gz
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	15468.63269600667	22462.00194506372	7352.909558008468	18358.838625644217	16023.019059573642	14399.901651520095	16865.434149257933	23199.05293760681	12800.2149413106	11695.780034600672	15474.880070446556	21259.343933084456	9656.772231339282	13767.34894844518	12464.680784943108	10751.79534125117	9840.156427467076	11812.271791143025	4451.107912578505	17205.481334083586	11505.510653426409	8329.809693505276	14708.567399933218	16745.201913814228	9978.573405618681	12674.385852166612	10295.702290921321	16989.692292813834	14491.079924767217	6109.126230529645	6154.585660536176	10986.459547748023	6405.384125490746	8694.994495776662	14347.011606355418	23968.377217934907	7296.152682606542	10122.891037377616	19435.09873295361	18873.278281165032	16964.204864039417	12973.521229282784	14487.921083710566	18474.444201829843	17306.17291685114	7856.065639461569	11892.963634269185	14686.233318434199	15712.249638565392	13811.379357069458	20155.053335309694	17293.462991122324	18248.876441586308	14861.341693830158	22907.275646104878	15700.975492284097	15914.163260320258	16371.248464834542	19398.759011328217	23131.839470905426	17893.454132977244	6510.93259413084	28318.509941979137	24619.087908860616	19994.152590226164	13101.9738896846	22963.93298350727	14047.374339371358	21143.825081644787	14536.726784914863	11496.720703116514	20081.879774828798	14874.432989953404	795.8671279632266	20431.61519108901	25317.26337043769	18610.41945471941	34075.31988824957	14412.341729951046	17375.717407454857	15494.746971803152	23755.78699454772	15137.426450041256	16419.246515934676	1770.6608169442559	21353.738139901183	13532.585141742064	10556.764466486036	22120.63224740665	15242.177521711106	13487.137563540307	23149.298850873307	15165.338295814072	14600.060965653738	19546.063735259875	6989.7209117044595	17946.524155431063	14479.880046456492	18139.940266877948	23451.75844630764	15510.481397598283	10785.270404526347	14619.443761180068	9662.222209543968
PWY-6478	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	0.0	0.0	106.33538059775609	532.5568185864038	0.0	278.05300013230527	0.0	636.0922126238897	0.0	0.0	71.8203941321803	0.0	83.31554072594359	0.0	33.92384224108315	960.4224800028076	0.0	0.0	0.0	92.35755430168749	0.0	343.71271106035965	0.0	0.0	0.0	1653.2484940953962	0.0	0.0	360.7077698336415	2068.426997324761	0.0	0.0	0.0	1396.6834981633097	17.581738886458727	0.0	0.0	796.0991590002224	0.0	60.580439750051575	0.0	1802.3332507022933	0.0	46.18422813252256	0.0	659.4415609452063	0.0	0.0	0.0	1058.484780674789	0.0	269.62980703492605	0.0	2823.768181327994	0.0	31.596725342585426	94.14812525122544	1758.1567589014758	489.67720888839796	0.0	0.0	672.1400864100776	19.983012918421306	0.0	372.37137512667033	2868.789929495087	0.0	0.0	0.0	0.0	0.0	0.0	1171.3316334243102	115.78138994273677	0.0	0.0	0.0	122.68727808684378	0.0	0.0	0.0	1076.0367338195397	0.0	281.15636489342046	0.0	347.75745581186175	0.0	52.58959586296274	0.0	1007.2157541270308	0.0	34.73122952898213	0.0	1692.2215510656035	332.8020653437352	0.0	0.0	952.48548892696	69.73846620498051	0.0	0.0	0.0	0.0	0.0
PWY-6505	L-tryptophan degradation XII (Geobacillus)	807.4172315179976	0.0	0.0	702.6480993956584	229.46327587455528	3049.0940172750197	0.0	0.0	0.0	923.4821098648677	0.0	486.8970938718466	565.0639827962549	576.5160350654478	357.02851756343904	0.0	0.0	839.7338200581274	0.0	0.0	0.0	1221.3721076533973	0.0	0.0	53.48509186581873	3884.875817386902	111.58293719245756	827.338524514782	1449.0788131375064	4383.2998834607615	0.0	0.0	0.0	3364.3794834424107	975.4851569778971	120.29115661813731	0.0	3327.111228371643	0.0	0.0	717.1404481827806	3030.2699153431545	0.0	386.5663823995848	0.0	0.0	253.2403387087417	0.0	0.0	4566.093114390477	0.0	0.0	0.0	4905.633344986693	335.5564858616279	0.0	333.98065414868734	2785.3618437318605	0.0	0.0	189.68725054144832	2580.4018433116885	0.0	204.01178462518536	348.21690306996294	4642.435535155601	107.78965184685595	310.51061375377174	0.0	0.0	0.0	0.0	0.0	126.36531522789706	0.0	237.71850316456639	0.0	0.0	0.0	501.2598787693382	0.0	3757.3346770057287	0.0	570.1055469920142	218.54164030721915	2042.4938857509937	0.0	976.9885766271492	0.0	2044.018106982502	0.0	312.6072374281343	249.24397453088645	7765.99019332987	540.3692131960121	0.0	130.6063820259208	9330.709559719136	0.0	277.6181127326089	0.0	2288.6425795008663	0.0	114.52482804844978
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	1842.7563777339028	1594.3975051609784	1293.7612349553167	2074.412006171704	3286.052420159105	5629.064370191581	1899.2280590167559	47.7754018459723	1105.4405798903674	6026.581689814538	3172.186478605692	1028.1492742297228	2109.0957682346757	4403.814043005938	2100.945365881496	2943.7248470486834	811.7579433500857	4389.495197073611	2516.186758544474	0.0	1852.7895591137567	5040.674205599911	1891.349103534848	32.7770301226421	1974.0866399665854	6969.229707091143	1929.9871466888192	797.8108622452594	2065.9891241552973	6737.1536219156	8647.780610369158	592.3660341667705	3300.710320441616	7070.00835175972	5281.276758667567	1346.1140665409869	2029.1492847169848	4949.422802803	4162.948570510378	404.1922977636434	2043.7420676802703	11016.994451636314	9797.380612261764	418.3242035578009	1383.3995031236616	11413.233895951953	6203.591891041872	390.48174190877836	6449.697527625202	7779.877788587363	2499.045371384526	2196.547858199787	4120.7140279035275	7638.834766192364	4892.393048052876	15.961763446324055	1448.81858333839	6147.4020081965955	6042.8902737879735	224.4497362824617	3664.3932525018513	5283.554427697807	4177.348175561374	1902.7744905224224	2532.142999791877	6124.488525383765	4671.02883404043	404.6271046753982	1958.5720073460334	520.8715853290264	2913.793715638264	334.74172087261434	2201.24091077505	2778.1395478402937	1137.7580500689312	203.3266527658364	1851.8898694330594	3408.7425750996968	1447.5297022606574	212.8632559901828	915.4956509668617	13905.748550995471	3347.4086332309694	448.85476129677323	2768.270448341698	7205.679636787152	3263.6922322421456	2004.819348481721	2972.454613308071	7012.4103804267015	1780.6660143064744	179.90517535855176	1134.5103369821268	14227.657184368327	6621.245912334721	545.998071347739	860.4654991037872	14313.691117438271	3410.171380603913	429.0108171323697	596.441464343765	6166.487515669969	5783.013630490727	284.80313541294584
PWY-6519	8-amino-7-oxononanoate biosynthesis I	19351.96356166737	10333.480600510815	7520.532062896696	14134.664257971344	20348.331380329077	18451.360240563063	18731.3279963697	4707.737858716951	13826.734890859143	15178.689568743635	23428.022792579537	15558.201890387683	9449.399126648392	19128.883105756107	13049.592252837661	5504.166253109176	9115.85224391397	10356.751920420003	30878.665601005065	3131.9098149806505	10006.896255059291	13955.133769362868	18001.87799950948	4840.1001839576265	11204.889195637259	17803.60555681121	11386.47130425954	8333.807921302332	13177.105104511775	23219.33749487968	18503.906269047307	4991.564915515094	18726.036446015038	18009.38672668039	20511.393210588347	16396.05094919877	15057.825326534585	11818.262284704084	20837.09799838253	17032.44522701568	17166.37921219587	22499.24162296034	23123.196424273727	10591.720185639184	13122.782506382278	30149.24692151289	18945.867292748546	6991.901444441067	17951.01127021841	12332.468948751033	15644.668821418803	18075.47289807292	19410.848945944574	21127.164175398753	22592.877701169986	3129.6857782775537	15473.371739311902	23195.56033509463	22873.36478440756	8441.808725732113	20110.22483127751	53338.58453935119	23143.953780952183	15641.74493735232	16773.671336771386	21298.96275321113	21743.012539189374	8856.788157762241	29224.013413581444	8127.307450201319	14340.262131802312	9262.03240693285	11635.840521215488	52233.14992075318	11749.890932178376	19707.935765093407	16477.884593596114	13527.638087348947	11663.285951792794	11893.298725858538	15455.379348920213	25692.727500084267	16773.415468525407	15971.357553415839	13217.340516532991	25603.58660832325	20346.22851105335	12716.942257063194	19030.235343334418	22081.465268961154	14117.343430442324	13682.942779832643	9370.317243701908	28706.55165081852	31206.379755681366	5765.73811992508	7762.266998147586	30010.867591951337	17352.003055375004	12377.94454088885	12394.911166307616	20553.011336697647	21703.77103339593	7226.083757410456
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	24014.439940583306	13131.09364283907	7504.4126636791225	17298.09511665481	10443.558188584066	18208.78296865499	8016.502557201945	10581.094201654008	14423.428345594388	7669.791961773256	11855.605737004717	17665.666555532414	7998.283978619481	12541.010856161864	8571.946656866265	7252.567855145014	10010.249455580404	8081.150440239749	2947.8472938387513	11649.682317958215	12089.32492600876	7912.253478376252	12423.697274956035	13881.216402351114	11877.309053277066	12135.773113618632	9497.3171498213	14915.434761364137	15382.365328016704	10156.553326692196	2212.9008499032434	10038.073695928037	7389.0681693075785	13623.191226068066	10995.708104091034	19124.481651771315	7417.940847286444	10052.978420998295	20652.847813863416	18372.74288233065	20626.455385151785	16106.917384233546	8374.70065599831	17037.738593225225	18603.955703771193	6434.099080905286	7984.583992093034	13740.718167905952	10905.097921718565	17489.54668655803	26652.336457055648	20223.556460376385	14457.207659211497	21104.00959327136	23449.127728462383	18446.4029653654	16891.141652546165	16284.465638287153	12465.279129415965	19112.650460732595	16333.367273248836	12252.714299139143	20248.933135462	22050.648062852	20693.95107799588	14848.47678506876	16763.666943837037	20314.35171202258	16252.28303408492	13738.413163930407	7220.985876449341	18530.06854068358	22564.62933207218	526.1820218360295	10393.611320077547	24628.866505133614	20847.36506225156	5571.255478568291	13113.294799936742	14853.228945445171	14458.798491201347	14380.945406151104	10690.310041966617	13851.951836735625	958.5405938562956	19819.917972839867	9288.293567687115	10764.391562837864	13965.956942054792	12231.504948874832	8267.264296442272	16895.38748098848	8795.260450109236	16107.553222793445	18025.695704006102	5160.9744141024485	8066.928342549899	23623.18455499476	17350.580355251448	18978.43122651703	15758.419046609917	14205.647415461553	13402.631488156785	9402.816231207597
PWY-6562	norspermidine biosynthesis	4885.394378335911	2217.6157964869303	1603.1767858746332	889.6883686237821	3601.813305851863	2629.9276900461678	2490.760645919549	280.9329541928739	2718.377876306055	1985.6752784147666	4198.949746605482	925.569743819691	1084.0429541721448	2974.5573844871033	2174.690630397867	456.81088504957296	1418.5203897170443	585.2767512787224	925.9731534878314	163.4117398826722	2309.423512295951	914.6315866330947	3346.0537709237633	807.9953353852992	2314.610726074243	731.3792348445252	2052.195669342289	2469.2414015500344	2381.2801807779983	600.4989899558614	2469.2769016048	821.0542740053439	4234.628454670646	1297.3598081671448	5782.4091445027225	1641.6709290790616	4055.341587915559	658.5633665607188	4952.140245218402	1684.9581110863267	4739.285323471756	1699.6721385310236	3580.505353825453	374.0070770070555	3267.3803077908037	2591.3689035806456	3560.0980329904796	1552.010920136151	3181.0454175737486	564.3970244993109	4064.3234786713924	1727.6368841112348	5331.140637923215	1639.543519855372	4926.343814858012	340.4155618832416	2994.0924189396706	3309.1587737243517	5061.691155967237	2511.229256936566	5035.857025140508	760.9279839547991	4960.050095778954	3112.1434202509813	4806.605283158856	2890.790957628155	4610.929659390882	1241.1238763866722	3419.254630558468	371.18573911627436	3358.026507042155	1243.6192394049754	1925.7980279702247	467.41877370713587	2046.4044972022286	513.6495522663402	1968.3526914850797	1351.521861803903	2406.5987061427804	1229.2748786573966	2295.315389543225	1270.0857970917925	2679.792515261447	1259.9145328008242	2454.726503137611	2094.073841032688	3642.1670847868772	1876.0085519416932	4091.0013915048053	1284.7931663629824	2623.301107229056	1485.8323222944384	1172.7964530642005	2065.459741862473	4711.776717619707	1042.6432092998593	858.2047941701196	2332.2953426606964	2734.9994160389056	2288.489776689545	859.5496068751145	1531.7560708516721	3694.308447627071	768.447455776929
PWY-6572	chondroitin sulfate degradation I (bacterial)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	493.0522047643184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.54004082122702	32.5356917245736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	pyruvate fermentation to acetone	2028.2989330914513	0.0	1392.8892633865078	3324.5411792881514	2521.7363908172883	2311.8060219413564	2679.016349356329	1522.6292006626566	1793.0877939985712	418.97487451527934	1726.1372361982706	1104.1542967703779	771.8188610780957	720.9053734562327	1014.4544769229233	955.6506942259113	873.7544713119089	365.8389476287391	0.0	3850.396956603746	1648.4326307381266	124.41439333545291	695.8381985205026	3678.7372092826263	1701.296438763061	1071.9245495964149	2357.8241887528147	607.7837357758627	1745.8290102524177	1464.4091181910035	27.938175331594376	63.74855490274157	2706.612988012805	1580.2600048424524	422.75743870064696	1572.3218701772644	990.1018362906317	1965.4133005022088	1677.491727505245	3566.06719220944	659.7948875045365	1911.5763903046109	494.9405483954251	505.80252195703116	2422.8147538847447	1132.6029239836287	627.6448190433442	697.7362865625917	791.7201567983534	1886.7855935374055	3011.8679805542906	2076.552750875745	334.9436503328997	1795.0079473386022	894.9254356483758	2521.2475002962965	1476.3590059274923	2583.9602327585794	973.0575769926828	1916.2040546050164	2614.8476492101113	131.53931207522226	1726.606026827433	2010.421279464248	4563.256491224091	1552.2113154450683	1493.7236144631115	576.5124856553449	2821.4239097402947	878.3721706840979	1781.9071516033537	4371.596162808597	1269.8391447763865	871.7045349771745	913.8717233978224	5022.770048710406	1150.560656812752	1159.117810488502	998.0028587200304	2285.3923385423595	1432.5155365276623	4042.012801538461	799.2122757930777	996.0701850695064	887.0048253491641	1918.4602062787528	1821.5093434861358	375.27979684181196	1410.6245246643384	2210.9664013634865	2628.7050943744985	919.6818650823712	484.856211902879	2043.840832190713	1481.773926933366	409.07875419667397	211.19650500610862	2210.7297155397023	2463.143683651397	1531.3755925780729	622.1874608386918	1105.5713071754499	1246.5683228741611	397.0847354354538
PWY-6590	superpathway of Clostridium acetobutylicum acidogenic fermentation	1233.7778902550808	0.0	551.8439354511148	1162.4025872440332	1157.9804630790375	2514.112919733781	4749.551250452715	3226.978030565941	698.0106556022897	404.24368255929636	432.3613369126936	4470.991223665979	213.59491473867982	1421.975322623185	1895.972942065311	2541.2633107758065	3336.094678087205	1140.7982848749425	249.23184615289276	1439.1809714163912	3846.782603844125	0.0	4531.551139573075	413.2291931898026	1636.8480662573902	440.93706092781053	2824.1064590314604	1976.3478537736648	2950.2499891787566	0.0	726.0428048103065	3345.4730283155436	0.0	626.5916681769486	2624.5161750909324	5099.947970109774	2085.608813954401	381.71093367077117	4737.152024754278	6202.410004230948	3659.745024452833	1438.2332421680485	3024.545758485592	1912.2491924649548	4098.728735110782	0.0	0.0	314.7466693194417	4467.938350788786	2093.7418767637287	6361.023431896094	3975.822423806952	1908.9509492489474	1007.7808983753328	5725.7159941719865	363.71948559853683	2570.420583820101	622.8940982601185	3418.4182993518384	3907.4129187143662	3255.478478426417	0.0	4468.450001439519	5603.31109214619	4709.282486896888	622.0421537822289	3487.4553960562043	1133.7711763137665	2284.6308820939153	5305.716674441143	871.6730577529179	603.5200787525807	4124.304445622968	22.186156336100282	7375.350161856602	0.0	3335.1266423609204	1371.9890864343568	3056.5528856696615	2395.262077410364	2251.734751094051	0.0	3771.7801484316687	1779.6917504625198	743.0887974889075	3021.880814128304	983.7452982721344	2326.175845594756	6250.165224693791	1075.240725485046	1590.4125456388438	3646.409730961358	5849.575065458703	1713.778489145632	2164.9486232178465	614.8584985501165	6328.445685662748	2269.800670773493	3714.549657516713	6118.4625845461605	2985.2863460913472	954.1336731065353	1073.981773217064	174.794917820129
PWY-6608	guanosine nucleotides degradation III	27150.244586578734	14773.653013480493	8792.392135915336	21076.614781028253	17291.839939227	23858.453201956167	15612.121214733514	9738.114274957104	17833.325480691266	16483.77486275541	18892.09818053461	16581.721829499944	11734.985351351292	17884.17681722313	12634.571189779368	5505.57917189941	11748.355865800331	14827.386697671023	26762.345306840587	6181.635637838632	14203.155799131397	14045.789807917352	17429.835513432718	5179.797171165619	16821.573720636898	21340.84364848436	13641.587357434466	12658.970525823603	17326.665839497582	23959.026589063335	16304.915867013711	8273.385685421135	11615.065232314058	22084.278888827128	24550.28413700242	20112.382149272056	13057.218441816374	16373.965367797293	21358.12060878491	21002.561081278982	25819.362191291133	27376.18175486959	17882.922505600098	14138.855897111653	17192.638231958823	19453.571101257123	17930.518299677733	10325.929111302805	17133.331810216383	25705.291516412646	30072.692899697733	21096.062586659096	20231.540924234974	34260.27431895836	25278.779057397573	8646.894912574222	19449.66451044849	30628.873102180714	24256.32245128404	14954.229735933191	22137.631206762755	48869.67973269778	33197.48115193483	19124.30567412168	19678.503576427982	29007.334568245587	23457.647259366706	16663.380780670705	23415.191315081225	13018.89905466593	13460.655880245013	15128.590384363188	22761.610098303197	45473.61319185492	12778.43029071853	21838.93248153792	26372.653638388856	18363.687882105725	14073.029726522285	11752.121390728596	20151.66889176005	31747.773171506844	17143.9989945602	19170.15056992869	10118.36926953298	26693.827411527232	14229.15758586623	15935.569493077104	23533.87360633325	22020.453368916984	8810.302661448968	15613.071534804898	14107.569508600933	28089.893284950933	28977.22879533538	5984.300223177239	13169.533628695965	31719.26971882137	16674.095854281724	16194.655402792125	16382.572299058531	22631.651535570985	17900.8112333356	9740.365797095625
PWY-6609	adenine and adenosine salvage III	26004.84210849795	7593.929754660055	10933.229107009658	21124.788879146254	22150.013117939467	22101.331303611558	22198.928402886144	20890.348709293277	17166.977734960594	13678.713776485063	23444.191877191566	23286.663767366947	12802.77717064694	15387.645857218846	15779.981222933835	11212.79111850332	12912.651170959023	13394.814398271614	7537.49432620633	18146.655601727452	16529.331173293198	10806.676690763945	16153.197237331868	21039.34968365723	16180.807528823452	16044.560993217276	12803.420822481328	16913.427389870787	19825.06995143152	15380.866302335842	14901.718533509204	12810.046235752749	11875.439610082129	18946.713096918087	22165.518377737382	21508.183980171456	11829.085116806296	15114.755525696346	24905.280097428444	21761.68235815756	23925.308346388774	23090.3841670234	24746.394515866905	18783.055900350068	24570.733824342202	16452.837935301344	18497.8813441597	18848.118445885124	23182.69306571289	23473.626969199904	32723.33892898282	21487.713886369642	25009.844081472853	27543.878224822573	28004.642723727142	23957.84578438824	30967.094071619733	26559.002974503168	25545.077577655768	24312.91406177024	26284.20486354152	19080.408770581398	32570.0639484723	29190.87970404584	27407.85503901296	24906.80662099194	27479.996058513687	21003.212072259703	28760.37481841217	18857.450986683893	13629.857476107087	22416.76485631613	21135.41877963142	6509.225836377738	27137.26489414916	29324.17462806573	24606.79115743105	30068.34047975251	19330.922101815268	21256.37666883065	20817.831917604315	28188.345227116602	18831.56204051325	19317.74174748362	5564.7128878634485	24181.973187460368	20955.09231717752	14307.674581577168	25718.851159558704	18017.870342800605	19315.692300372342	18469.841422857262	19759.034235630006	24825.389311013965	27333.492001034767	7279.507174162942	17152.285209613245	28583.450565831514	27120.65272834167	27686.13929725351	15059.32992263903	15758.354909790547	20400.301346494398	9730.037382013781
